URL,Title,Ingredients,Cooking Time,Nutrition Facts,Publish Date,Timestamp,Category
https://www.simplyrecipes.com/pepperoni-rolls-recipe-5324979,Pepperoni Rolls,"1/4 cup warm water, 1 (.25-ounce) package (2 1/4 teaspoons) active dry yeast, 3 1/2 cups (451g) all-purpose flour, divided, plus more if needed, 1 teaspoon salt, 8 tablespoons (113g) unsalted butter, divided, 2 tablespoons honey, 3/4 cup buttermilk, 1 large egg, 8 to 9 ounces (about 144 slices) thinly sliced pepperoni",60 mins,"Calories: 336, Total Fat 18g: 24%, Saturated Fat 9g: 44%, Cholesterol 57mg: 19%, Sodium 548mg: 24%, Total Carbohydrate 33g: 12%, Dietary Fiber 1g: 4%","Updated September 10, 2024",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/the-classic-muffuletta-recipe-5324945,Classic Muffuletta,"1 small anchovy fillet, packed in oil, Extra-virgin olive oil, for the marinade, 1 cup coarsely chopped pitted kalamata olives, 1 1/2 cups coarsely chopped pimento-stuffed green olives, 1/2 cup finely diced celery (from 1/2 stalk), 1/2 cup finely diced carrot (from 1 small carrot), 1/2 cup finely chopped cauliflower florets, 3 cloves garlic, minced, 2 tablespoons drained and chopped capers, 2 tablespoons red wine vinegar, plus more to taste, 2 tablespoons finely chopped fresh oregano, or 2 teaspoons dried oregano, 1 teaspoon freshly ground black pepper, plus more to taste, 1 (8- to 9-inch) round, seeded muffuletta loaf, 4 ounces thinly sliced salami, 4 ounces thinly sliced capicola, 4 ounces thinly sliced mortadella, 4 ounces thinly sliced mozzarella cheese, 4 ounces thinly sliced provolone cheese (not smoked)",25 mins,"Calories: 1113, Total Fat 82g: 105%, Saturated Fat 24g: 119%, Cholesterol 120mg: 40%, Sodium 2917mg: 127%, Total Carbohydrate 55g: 20%, Dietary Fiber 7g: 26%","Updated December 27, 2024",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/corn-and-ricotta-bruschetta-recipe-5324635,Corn and Ricotta Bruschetta,"2 ears fresh sweet corn, shucked, 2 tablespoons unsalted butter, divided, 1/2 red onion, small dice, 1/2 teaspoon kosher salt, 1/4 teaspoon freshly ground black pepper, 8 mint leaves, very thinly sliced, 8 thick slices whole-grain batard or boule bread (cut about 4 inches wide, 5 inches long, and 1 inch thick), 16 ounces ricotta cheese, 4 mint leaves, very thinly sliced",20 mins,"Calories: 261, Total Fat 16g: 20%, Saturated Fat 9g: 46%, Cholesterol 50mg: 17%, Sodium 401mg: 17%, Total Carbohydrate 18g: 6%, Dietary Fiber 1g: 5%","Updated November 04, 2024",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/sesame-soba-noodles-recipe-5324410,Sesame Soba Noodles,"9 ounces dry soba noodles (see Recipe Note), 1/4 cup toasted sesame oil, 3 tablespoons soy sauce, 2 tablespoons maple syrup or sugar, 2 tablespoons fresh lemon juice or rice vinegar, 2 tablespoons toasted sesame seeds (black or white), 2 green onions, roots trimmed and finely chopped, 1 clove garlic, grated with a Microplane, 1/4 teaspoon freshly ground black pepper, Thinly sliced radishes, Chopped cilantro, Any type of micro greens",14 mins,"Calories: 244, Total Fat 16g: 20%, Saturated Fat 2g: 11%, Cholesterol 0mg: 0%, Sodium 698mg: 30%, Total Carbohydrate 23g: 8%, Dietary Fiber 1g: 3%","Updated December 20, 2024",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/tamagoyaki-recipe-5272304,Tamagoyaki,Ingredients not found,20 mins,Nutrition Facts not found,"Published June 06, 2022",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/plantain-frittata-recipe-5235766,Plantain Frittata,"3 large eggs, 2 tablespoons plus 1 teaspoon olive oil, divided, 1/2 red, green, yellow bell pepper, finely diced, 3 scallions, thinly sliced, 2 Roma tomatoes, small dice, 1/2 cup baby spinach, 1 teaspoon sea salt, divided, 1 teaspoon black pepper, divided, 2 small ripe yellow plantains, peeled and sliced into 1cm rounds, 1 tablespoon fresh rosemary, minced, Dried red chile flakes, to serve",30 mins,"Calories: 539, Total Fat 24g: 30%, Saturated Fat 5g: 24%, Cholesterol 279mg: 93%, Sodium 1190mg: 52%, Total Carbohydrate 77g: 28%, Dietary Fiber 8g: 28%","Updated March 20, 2025",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/fried-polenta-panzanella-with-tomato-basil-and-burrata-5225086,"Fried Polenta Panzanella with Tomato, Basil, and Burrata","4 pounds mixed heirloom tomatoes (make sure they are very ripe!), cored and cut into 1-inch wedges, 1 tablespoon kosher salt, plus more to taste, 2 pounds store-bought prepared polenta, 1 shallot, minced, 1/2 cup plus 6 tablespoons extra-virgin olive oil, divided, 2 garlic cloves, minced, 1 teaspoon Dijon mustard, 3 tablespoons balsamic vinegar, Freshly ground black pepper, 1 bunch basil leaves, divided (half of the basil leaves should be torn and half left whole), 8 ounces burrata, torn into pieces, Flaky salt, to taste",68 mins,"Calories: 361, Total Fat 32g: 41%, Saturated Fat 7g: 37%, Cholesterol 23mg: 8%, Sodium 788mg: 34%, Total Carbohydrate 12g: 4%, Dietary Fiber 3g: 11%","Updated December 27, 2024",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/kuku-sabzi-persian-herb-frittata-recipe-5224380,Kuku Sabzi (Persian Herb Frittata),"3 tablespoons olive oill, divided, 3 1/2 ounces fresh flat leaf parsley (about 1 bunch), 3 1/2 ounces fresh cilantro (about 1 bunch), 3 1/2 ounces fresh dill (about 1 bunch), 5 scallions, dark green part only, 1 1/2 ounces baby spinach (a generous handful), 2 cloves garlic, 6 large eggs, 1/2 teaspoon ground turmeric, Zest of 1 lime (about 1/2 packed teaspoon), 1 tablespoon all-purpose flour, 1/2 teaspoon kosher salt, 1/4 teaspoon freshily ground black pepper, 2 tablespoons dried barberries, 1 tablespoon chopped raw walnuts, plus more for garnish",40 mins,"Calories: 176, Total Fat 13g: 16%, Saturated Fat 3g: 13%, Cholesterol 186mg: 62%, Sodium 216mg: 9%, Total Carbohydrate 8g: 3%, Dietary Fiber 2g: 8%","Updated December 31, 2024",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/tteokbokki-spicy-korean-rice-cakes-recipe-5224356,Tteokbokki (Spicy Korean Rice Cakes),"2 large eggs, 1 tablespoon vegetable oil, 1 small yellow onion, cut into 1/2-inch halfmoons, 3 green cabbage leaves, cut into 2-inch squares, 2 cloves garlic, minced, 1 1/2 cups water, 1 pound (about 3 cups) garaetteok (cylindrical Korean rice cakes), 2 scallions, ends trimmed and cut into 2-inch pieces, 3 tablespoons gochujang, 1 tablespoon soy sauce, plus more to taste, 2 teaspoons sugar, plus more to taste, 1 teaspoon toasted sesame oil, 1 teaspoon toasted sesame seeds",30 mins,"Calories: 440, Total Fat 10g: 12%, Saturated Fat 2g: 9%, Cholesterol 93mg: 31%, Sodium 1208mg: 53%, Total Carbohydrate 79g: 29%, Dietary Fiber 5g: 16%","Updated February 26, 2025",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/halloumi-saganaki-recipe-5192873,Halloumi Saganaki,"10 1/2 ounces (300g) halloumi cheese, 1 large egg, 1/4 cup (40g) fine semolina or cornmeal, 3 tablespoons sunflower oil, 2 tablespoons honey, 1 teaspoon thyme leaves, finely chopped, Couple handfuls arugula leaves, 4 to 5 fresh figs, quartered (optional), 3 tablespoons pomegranate seeds, Black pepper",30 mins,"Calories: 339, Total Fat 22g: 28%, Saturated Fat 11g: 53%, Cholesterol 106mg: 35%, Sodium 498mg: 22%, Total Carbohydrate 17g: 6%, Dietary Fiber 1g: 5%","Updated March 29, 2022",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/easy-asparagus-tart-with-goat-cheese-5176556,Easy Asparagus Tart with Goat Cheese,"2 sheets frozen puff pastry, 2 eggs, at room temperature, 8 ounces herbed goat cheese, at room temperature, 1 ounce (about 3/4 cup grated) Pecorino Romano cheese, 1 pound asparagus, trimmed and peeled as needed, 1 teaspoon vegetable oil, 1/4 teaspoon kosher salt, Zest of 1 lemon",55 mins,"Calories: 218, Total Fat 15g: 20%, Saturated Fat 7g: 37%, Cholesterol 84mg: 28%, Sodium 352mg: 15%, Total Carbohydrate 8g: 3%, Dietary Fiber 2g: 6%","Updated November 05, 2024",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/recipes/new_jersey_italian_hot_dog/,New Jersey Italian Hot Dog,"1/4 cup extra virgin olive oil, Salt, 2 pounds potatoes, peeled and cut into 1/2 inch chunks, 2 medium green peppers, sliced into strips, 1 large yellow or white onion, sliced into strips, 1 teaspoon Italian seasoning, or a mixture of oregano, basil and rosemary, 8 beef hot dogs, preferably with natural casings, 4 sandwich buns, Mustard",45 mins,"Calories: 590, Total Fat 32g: 41%, Saturated Fat 10g: 50%, Cholesterol 42mg: 14%, Sodium 985mg: 43%, Total Carbohydrate 60g: 22%, Dietary Fiber 6g: 20%","Updated August 14, 2024",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/recipes/broccoli_cheddar_bites/,Broccoli Cheddar Egg Bites,"Florets from 1 large bunch broccoli (about 300g broccoli florets), 2 large eggs, lightly beaten, 1/2 cup crustless, torn (into tiny pieces) fresh bread, packed, 1/4 cup grated onion, 1/4 cup mayonnaise, 1 cup (4 ounces, 114g), packed, grated sharp cheddar cheese, 1/2 teaspoon lemon zest, 1/2 teaspoon kosher salt, 1/4 teaspoon freshly ground black pepper",55 mins,"Calories: 58, Total Fat 4g: 5%, Saturated Fat 1g: 7%, Cholesterol 21mg: 7%, Sodium 92mg: 4%, Total Carbohydrate 3g: 1%, Dietary Fiber 1g: 2%","Updated July 11, 2024",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/bratwurst-sliders-recipe-8785214,The Easy Appetizer I Make Every Game Day,"1/2 bottle lager or pilsner beer (or NA beer if avoiding alcohol), optional, 2 thin slices yellow onion, optional, 2 (19-ounce) packages fresh bratwurst, Freshly ground black pepper, to taste, 18 King’s Hawaiian sweet slider buns or pretzel slider buns, 1 cup whole grain mustard, 2 tablespoons canola oil, divided, 1 heaping cup well-drained sauerkraut",60 mins,"Calories: 582, Total Fat 38g: 49%, Saturated Fat 12g: 58%, Cholesterol 80mg: 27%, Sodium 1703mg: 74%, Total Carbohydrate 36g: 13%, Dietary Fiber 5g: 17%","Published February 05, 2025",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/three-minute-tomato-sandwich-recipe-8682308,My Favorite Tomato Sandwich Takes 3 Minutes To Make,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Updated August 09, 2024",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/tomato-sandwich-with-ranch-recipe-8672257,The Best Way To Upgrade Your Tomato Sandwich,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Updated August 11, 2024",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/easy-greek-pita-recipe-8661527,The No-Cook Meal I'm Eating All Summer Long,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Updated July 19, 2024",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/one-minute-greek-inspired-cucumber-sandwich-recipe-8669482,The 1-Minute Greek Cucumber Sandwich I Can't Stop Making,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Updated July 18, 2024",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/how-to-make-the-best-tomato-sandwich-tomato-farmer-8666769,"How To Make the Best Tomato Sandwich, According to a Tomato Farmer",Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published June 27, 2024",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/marv-n-joe-tomato-sandwich-recipe-8661485,The Tomato Sandwich I've Been Making Since College,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published June 19, 2024",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/one-minute-cucumber-sandwich-recipe-8657595,The 1-Minute Cucumber Sandwich I'm Eating All Summer Long,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Updated October 31, 2024",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/one-ingredient-upgrade-tomato-sandwich-summer-8652625,The 1-Ingredient Upgrade Tomato Sandwich I'm Having All Summer Long,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Updated October 31, 2024",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/3-ingredient-cucumber-sandwich-recipe-7852307,This 3-Ingredient Trader Joe's Cucumber Sandwich Is My Favorite Summer Lunch,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Updated August 25, 2023",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/tomato-and-boursin-sandwich-recipe-7563572,The 1-Minute Tomato Sandwich I’m Having All Summer Long,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Updated December 13, 2024",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/grilled-chicken-caprese-sandwich-recipe-7546510,Grilled Chicken Caprese Sandwich,"2 large boneless, skinless chicken breasts (about 1 1/2 pounds total), 2 tablespoons olive oil, 2 teaspoons Italian seasoning, 1/2 teaspoon salt, 1/4 teaspoon pepper, 4 ciabatta rolls, 1/4 cup pesto, store-bought or homemade, 1 (8-ounce) ball of mozzarella, sliced, 2 (8-ounce) beefsteak tomatoes, sliced, 20 to 24 leaf basil leaves, 2 tablespoons balsamic glaze, optional",21 mins,"Calories: 688, Total Fat 30g: 39%, Saturated Fat 10g: 49%, Cholesterol 127mg: 42%, Sodium 1152mg: 50%, Total Carbohydrate 49g: 18%, Dietary Fiber 4g: 15%","Published June 26, 2023",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/meatball-sub-recipe-7108244,Meatball Sub,"1/3 cup whole milk, warmed, 1 slice white bread, crumbled, 1 pound ground beef (80 to 85% lean), 1/4 cup freshly grated Parmesan cheese, 1 large egg, 1/2 tablespoon fresh chopped parsley, 1 teaspoon kosher salt, 1/2 teaspoon dried oregano, 1 cup Italian breadcrumbs, for coating, 1/3 cup olive oil, for searing, 24 ounces good quality marinara sauce, 4 large hoagie rolls, 6 to 8 inches long, 1 tablespoon butter or olive oil, 8 slices provolone cheese, Fresh basil, for garnish, Banana peppers, for garnish (optional)",65 mins,"Calories: 829, Total Fat 52g: 67%, Saturated Fat 21g: 103%, Cholesterol 188mg: 63%, Sodium 2059mg: 90%, Total Carbohydrate 37g: 13%, Dietary Fiber 4g: 15%","Published February 14, 2023",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/oyster-po-boy-recipe-7100340,Oyster Po’ Boy,"1 1/2 cups mayonnaise, 1/3 cup heavy cream, 1/4 cup Creole mustard, 3 tablespoons thinly sliced green onions, 1 tablespoon paprika, 2 teaspoons Cajun seasoning, such as Slap Ya Mama, 2 teaspoons horseradish, 1 teaspoon garlic powder, 1 teaspoon Louisiana hot sauce, 1 teaspoon sweet pickle relish, 1 cup self-rising cornmeal mix, such as White Lily, 1 cup all-purpose flour, 1 tablespoon Cajun seasoning, such as Slap Ya Mama, 1 1/2 teaspoons kosher salt, or to taste (adjust based on the saltiness of your oysters and Cajun seasoning), 1 1/2 teaspoons freshly ground black pepper, 2 to 3 quarts canola or vegetable oil, for frying, 1/2 gallon (about 40) freshly shucked oysters, in liquid, French bread, Shredded lettuce, Dill pickles, Sliced tomatoes, Sliced white onions",35 mins,"Calories: 714, Total Fat 44g: 57%, Saturated Fat 8g: 41%, Cholesterol 183mg: 61%, Sodium 1345mg: 58%, Total Carbohydrate 43g: 16%, Dietary Fiber 4g: 14%","Updated November 04, 2024",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/vegan-patty-melt-with-homemade-thousand-island-recipe-7092248,Vegan Patty Melt,"1 large white or yellow onion, 1 tablespoon olive oil, 1 tablespoon apple cider vinegar, 1/2 cup vegan mayonnaise, 2 tablespoons ketchup, 1 tablespoon dill relish, 1/2 teaspoon pickle juice, 1/4 teaspoon garlic powder, 1/4 teaspoon sweet paprika, 1/8 teaspoon salt, 1/8 teaspoon freshly ground black pepper, 2 Impossible Burger Patties or other plant-based burger patties, thawed overnight in the refrigerator if frozen, 2 tablespoons Dijon mustard, optional, 1 tablespoon salted vegan butter or olive oil, 4 slices rye bread, 4 slices smoked provolone, Swiss, or cheddar vegan cheese, 2 tablespoons vegan Thousand Island, divided, 1/2 cup caramelized onions, divided, Sliced pickles, optional",40 mins,"Calories: 868, Total Fat 61g: 78%, Saturated Fat 22g: 108%, Cholesterol 160mg: 53%, Sodium 894mg: 39%, Total Carbohydrate 32g: 11%, Dietary Fiber 3g: 12%","Published January 09, 2023",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/chopped-cheese-recipe-6825969,Chopped Cheese,"2 pounds (80/20 blend) ground beef, 1 white onion, chopped, 4 clove garlic, chopped, 1 teaspoon kosher salt, 1/2 teaspoon black pepper, 1 tablespoon Worcestershire sauce, 6 hoagie or bolillo rolls, 12 slices American cheese, 6 tablespoons mayonnaise, Shredded iceberg lettuce, for serving, Tomato slices, for serving",30 mins,"Calories: 859, Total Fat 53g: 68%, Saturated Fat 19g: 95%, Cholesterol 144mg: 48%, Sodium 1446mg: 63%, Total Carbohydrate 51g: 19%, Dietary Fiber 3g: 12%","Updated December 12, 2024",2025-03-30 01:35:30,LUNCHES
https://www.simplyrecipes.com/butter-mochi-recipe-11702788,The 5-Ingredient Hawaiian Cake I Can’t Stop Making,"1 tablespoon unsalted butter, softened, plus 1 stick (4 ounces), melted (divided), 2 (13.5-ounce) cans full-fat coconut milk, 1/3 cup milk, preferably whole, 1 1/2 cups (300g) granulated sugar, 4 large eggs, 1 pound (454g, about 3 cups) glutinous rice flour, 1/2 cup sweetened or unsweetened shredded (not desiccated) coconut, optional",80 mins,"Calories: 196, Total Fat 12g: 15%, Saturated Fat 9g: 44%, Cholesterol 41mg: 14%, Sodium 19mg: 1%, Total Carbohydrate 22g: 8%, Dietary Fiber 0g: 1%","Published March 28, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/chocolate-peanut-butter-spoons-recipe-11701264,The 3-Ingredient Dessert I’ve Been Making Since Childhood (It’s Still My Favorite),Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published March 26, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/chocolate-rice-mousse-recipe-11701309,The 2-Ingredient Chocolate Mousse That Totally Blew My Mind,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published March 25, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/cake-mix-cookies-recipe-11698400,The 3-Ingredient Cookies I Can’t Stop Making,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published March 19, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/chocolate-yogurt-pudding-recipe-11685677,The 2-Ingredient Chocolate Dessert I Make All the Time,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Updated March 17, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/chocolate-stout-loaf-cake-recipe-11691248,The Recipe I Make Every Single Year for St. Patrick’s Day,"Nonstick cooking spray, 1 1/4 cups (250g) granulated sugar, 2 large eggs, at room temperature, 3/4 cup stout beer, 1/2 cup vegetable oil, 1 teaspoon vanilla extract, 1/4 teaspoon instant coffee granules, 1 1/2 cups (180g) all-purpose flour, 1/3 cup (28g) unsweetened cocoa powder, 1 teaspoon baking powder, 1 teaspoon baking soda, 1/2 teaspoon salt, 1/2 cup water, 1 1/2 cups (170g) powdered sugar, plus more as needed, 2 tablespoons Baileys Irish Cream or heavy cream, plus more as needed, 1 pinch salt, Shaved dark chocolate (optional)",70 mins,"Calories: 373, Total Fat 12g: 16%, Saturated Fat 1g: 6%, Cholesterol 37mg: 12%, Sodium 310mg: 13%, Total Carbohydrate 59g: 21%, Dietary Fiber 1g: 4%","Published March 11, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/three-ingredient-brownie-cookies-recipe-8788444,I Make These 3-Ingredient Cookies Once a Week—They're My Favorite,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published March 09, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/chocolate-dipped-oranges-recipe-11682311,The 2-Ingredient Dessert I Wait All Year Long To Make,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published February 28, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/million-dollar-pound-cake-recipe-8789479,"Million Dollar Pound Cake Is the Richest, Butteriest Pound Cake Ever","Baking spray with flour, 2 1/2 cups (500g) granulated sugar, 3 sticks (12 ounces) unsalted butter, softened, 6 large eggs, room temperature, 2 teaspoons vanilla extract, 3 cups (361g) all-purpose flour, 3/4 teaspoon kosher salt, 1/2 teaspoon baking powder, 2/3 cup whole milk, at room temperature",75 mins,"Calories: 520, Total Fat 26g: 33%, Saturated Fat 15g: 77%, Cholesterol 155mg: 52%, Sodium 145mg: 6%, Total Carbohydrate 66g: 24%, Dietary Fiber 1g: 3%","Published February 21, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/banana-nice-cream-recipe-8787972,The 3-Ingredient Frozen Treat to Make With Your Ripe Bananas,"4 large bananas, sliced and frozen (about 4 cups slices), 1/2 teaspoon vanilla extract, 2 tablespoons plain milk, either dairy or non-dairy, 4 tablespoons unsweetened cocoa powder, 1/4 cup peanut butter, 2 tablespoons honey, 1/2 cup caramel sauce, 4 tablespoons chopped toasted pecans, 1 cup frozen strawberries, 2 tablespoons honey, 3 ounces dark chocolate, melted",15 mins,"Calories: 172, Total Fat 1g: 1%, Saturated Fat 0g: 2%, Cholesterol 1mg: 0%, Sodium 6mg: 0%, Total Carbohydrate 43g: 16%, Dietary Fiber 5g: 17%","Published February 16, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/halfway-homemade-coconut-cake-recipe-8787215,The Halfway Homemade Cake I Make Every Single Valentine’s Day,"Nonstick cooking spray, 1 cup sweetened coconut flakes, divided, 1 (15.25-ounce) boxed white cake mix, preferably Super Moist, 3 large eggs, 1 cup canned full-fat coconut milk, 1/4 cup vegetable oil or melted unsalted butter, 2 teaspoons vanilla extract, 1/2 teaspoon lime zest, 8 ounces cream cheese, room temperature, 1 stick unsalted butter, room temperature, 2 to 3 cups powdered sugar, as needed, 2 teaspoons vanilla extract",45 mins,"Calories: 507, Total Fat 27g: 35%, Saturated Fat 15g: 77%, Cholesterol 86mg: 29%, Sodium 364mg: 16%, Total Carbohydrate 62g: 23%, Dietary Fiber 1g: 4%","Published February 14, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/chocolate-dump-cake-recipe-8787677,The Chocolate Dump Cake My Family Can’t Stop Eating,"1 stick (4 ounces) unsalted butter, melted, plus more for greasing the baking dish, 2 1/4 cups whole milk, room temperature, 2 teaspoons instant espresso powder, optional, 1/2 teaspoon kosher salt, 1 (15.25-ounce) box chocolate cake mix, 1 (3.9-ounce) box instant chocolate pudding mix, 1 3/4 cups (10.5 ounces) semisweet chocolate chips, divided, Vanilla ice cream or whipped cream, for serving, optional",60 mins,"Calories: 365, Total Fat 20g: 25%, Saturated Fat 11g: 54%, Cholesterol 25mg: 8%, Sodium 379mg: 16%, Total Carbohydrate 49g: 18%, Dietary Fiber 2g: 8%","Published February 12, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/strawberry-kiss-cookie-recipe-8788200,These 4-Ingredient Cookies Take 30 Minutes to Make,Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published February 11, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/coca-cola-cake-recipe-8771363,Coca-Cola Cake Is the Retro Dessert of My Dreams,"Nonstick cooking spray, 1 (12-ounce) can Coca-Cola (or other cola-flavored soft drink), 2 sticks (8 ounces) unsalted butter, 1/2 cup (46g) unsweetened natural cocoa powder, 2 1/4 cups (276g) all-purpose flour, 1 3/4 cups (350g) granulated sugar, 1 1/2 teaspoons baking soda, 3/4 teaspoon kosher salt, 3/4 cup sour cream, at room temperature, 2 large eggs, at room temperature, 1 teaspoon vanilla extract, 1 (12-ounce) can Coca-Cola (or other cola-flavored soft drink), 1 stick (4 ounces) unsalted butter, cubed, 1/4 cup unsweetened natural cocoa powder, 4 cups (463g) powdered sugar, 1/4 teaspoon kosher salt",80 mins,"Calories: 640, Total Fat 27g: 35%, Saturated Fat 16g: 80%, Cholesterol 100mg: 33%, Sodium 285mg: 12%, Total Carbohydrate 96g: 35%, Dietary Fiber 2g: 6%","Published February 07, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/do-nothing-cake-recipe-8779855,The Easy Retro Cake Anyone Can Make,"Nonstick cooking spray, 2 cups (240g) all-purpose flour, 1 (20-ounce) can crushed pineapple, undrained, 1 cup (200g) granulated sugar, 2 large eggs, 1 teaspoon vanilla extract, 1 teaspoon baking soda, 1/2 teaspoon kosher salt, 1 stick (4 ounces) unsalted butter, 1 cup evaporated milk, 1/2 cup (100g) granulated sugar, 2 cups sweetened shredded coconut, preferably toasted, 1 cup chopped pecans, preferably toasted, 1/2 teaspoon kosher salt",55 mins,"Calories: 326, Total Fat 16g: 20%, Saturated Fat 8g: 39%, Cholesterol 43mg: 14%, Sodium 215mg: 9%, Total Carbohydrate 44g: 16%, Dietary Fiber 2g: 9%","Published January 31, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/easy-brooklyn-blackout-cake-recipe-8745470,The World’s Best Chocolate Cake Is Also the Easiest,"8 ounces (227g) semi-sweet or bittersweet chocolate (not chocolate chips), finely chopped, 1 cup (240ml) heavy cream, Cooking spray, 3/4 cup (63g) unsweetened cocoa powder, 3/4 cup (180ml) hot water or coffee, 1 2/3 cups (356g) packed brown sugar, 1 cup (227g) sour cream, 1/2 cup (120ml) vegetable oil, 2 large eggs, 1 teaspoon vanilla extract, 1 3/4 cups (210g) all-purpose flour, 1 1/2 teaspoons baking soda, 3/4 teaspoon baking powder, 1/2 teaspoon kosher salt",55 mins,"Calories: 520, Total Fat 32g: 40%, Saturated Fat 14g: 68%, Cholesterol 65mg: 22%, Sodium 277mg: 12%, Total Carbohydrate 53g: 19%, Dietary Fiber 5g: 17%","Updated February 24, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/hello-dolly-brownies-recipe-8770140,"For the Best Hello Dolly Bars, Use a Boxed Brownie Mix",Ingredients not found,Unknown cooking time,Nutrition Facts not found,"Published January 10, 2025",2025-03-30 01:41:14,DESSERTS
https://www.simplyrecipes.com/martha-washington-candy-recipe-8756390,The Retro Dessert I Make Every Christmas,"2 cups (227g) powdered sugar, 4 tablespoons (1/2 stick) unsalted butter, melted, 7 ounces (1/2 can) sweetened condensed milk, 1/2 teaspoon vanilla extract, 1 cup coconut flakes (sweetened or unsweetened), 1 cup chopped pecans, 2 1/2 cups chocolate-flavored melting wafers (milk chocolate or dark chocolate), Chopped pecans, Coconut flakes, Sprinkles",32 mins,"Calories: 198, Total Fat 11g: 14%, Saturated Fat 4g: 22%, Cholesterol 10mg: 3%, Sodium 59mg: 3%, Total Carbohydrate 24g: 9%, Dietary Fiber 1g: 4%","Published December 21, 2024",2025-03-30 01:41:14,DESSERTS
